game,nLc0,nSF,Lc0,SF
58,204,204,4.02,1.91
58,204,204,4.21,2.01
58,204,204,4.22,2.01
58,204,204,4.27,2.11
58,204,204,4.53,2.11
58,204,204,4.28,2.11
58,204,204,4.29,2.11
58,204,204,3.96,2.11
58,204,204,3.99,2.11
58,204,204,4.2,2.11
58,204,204,4.15,2.11
58,204,204,3.9,2.11
58,204,204,3.94,1.92
58,204,204,3.61,1.88
58,204,204,3.56,1.84
58,204,204,4.06,1.87
58,204,204,4.31,1.87
58,204,204,4.84,2.4
58,204,204,4.46,2.59
58,204,204,4.52,2.39
58,204,204,4.73,1.91
58,204,204,4.94,1.08
58,204,204,5.01,2.07
58,204,204,4.63,1.87
58,204,204,4.55,2.26
58,204,204,4.38,2.16
58,204,204,4.24,1.08
58,204,204,4.2,1.28
58,204,204,4.27,1.28
58,204,204,4.15,1.28
58,204,204,4.14,1.28
58,204,204,4.03,1.28
58,204,204,3.86,1.38
58,204,204,3.93,1.38
58,204,204,4.1,1.38
58,204,204,3.85,1.28
58,204,204,3.75,1.28
58,204,204,3.62,1.28
58,204,204,3.54,1.28
58,204,204,3.62,1.28
58,204,204,3.77,1.28
58,204,204,3.52,1.28
58,204,204,3.48,1.28
58,204,204,3.33,1.28
58,204,204,3.45,1.28
58,204,204,3.53,1.28
58,204,204,3.28,1.28
58,204,204,3.17,1.09
58,204,204,3.1,1.19
58,204,204,3.08,1.19
58,204,204,3.46,1.19
58,204,204,3.31,1.19
58,204,204,3.29,0.67
58,204,204,3.13,1.21
58,204,204,3.1,1.51
58,204,204,2.92,1.61
58,204,204,2.92,2.25
58,204,204,3.54,2.35
58,204,204,3.64,2.35
58,204,204,4.18,2.35
58,204,204,4.37,2.42
58,204,204,4.19,2.43
58,204,204,4.16,2.43
58,204,204,4.62,2.43
58,204,204,4.13,2.43
58,204,204,3.93,2.43
58,204,204,3.81,2.43
58,204,204,3.87,2.53
58,204,204,4.09,2.43
58,204,204,4.26,2.53
58,204,204,3.85,2.53
58,204,204,3.7,2.53
58,204,204,3.79,2.53
58,204,204,3.97,2.53
58,204,204,3.72,2.53
58,204,204,3.43,2.53
58,204,204,3.35,2.53
58,204,204,3.43,2.53
58,204,204,3.85,2.53
58,204,204,3.75,2.37
58,204,204,3.85,2.63
58,204,204,3.71,2.63
58,204,204,4.42,2.53
58,204,204,3.69,2.43
58,204,204,3.17,1.46
58,204,204,2.84,1.53
58,204,204,2.68,1.48
58,204,204,2.45,1.05
58,204,204,2.22,0.78
58,204,204,1.97,0
58,204,204,1.94,0
58,204,204,1.67,0
58,204,204,1.57,0
58,204,204,1.55,0
58,204,204,1.42,0
58,204,204,1.16,0
58,204,204,0.99,0
58,204,204,0.91,0
58,204,204,0.79,0
58,204,204,0.63,0
58,204,204,0.43,0
58,204,204,0.28,0
58,204,204,0.18,0
58,204,204,0.14,0
58,204,204,0.13,0
58,204,204,0.1,0
58,204,204,0.03,0
58,204,204,0,0
58,204,204,0,0
58,204,204,0,0
58,204,204,0.01,0
58,204,204,0.02,0
58,204,204,0.04,0
58,204,204,0.09,0
58,204,204,0.1,0
58,204,204,0.11,0
58,204,204,0.1,0
58,204,204,0.11,0
58,204,204,0.11,0
58,204,204,0.11,0
58,204,204,0.08,0
58,204,204,0.08,0
58,204,204,0.1,0
58,204,204,0.1,0
58,204,204,0.1,0
58,204,204,0.09,0
58,204,204,0.09,0
58,204,204,0.08,0
58,204,204,0.09,0
58,204,204,0.07,0
58,204,204,0.06,0
58,204,204,0.05,0
58,204,204,0.05,0
58,204,204,0,0
59,133,134,0.49,0.8
59,133,134,0.52,1.17
59,133,134,0.53,1.08
59,133,134,0.63,1.04
59,133,134,0.66,0.86
59,133,134,0.67,1.11
59,133,134,0.68,1.13
59,133,134,0.68,1.32
59,133,134,0.68,1.33
59,133,134,0.67,1.23
59,133,134,0,1.1
59,133,134,0.67,1.13
59,133,134,0.63,1.03
59,133,134,0.61,1.13
59,133,134,0.56,1.37
59,133,134,0.53,1.15
59,133,134,0.53,0.99
59,133,134,0.51,0.78
59,133,134,0.43,0.78
59,133,134,0.43,0.83
59,133,134,0.42,0.66
59,133,134,0.39,0.66
59,133,134,0.38,0.66
59,133,134,0.25,0.66
59,133,134,0.23,0.56
59,133,134,0.15,0.46
59,133,134,0.09,0.36
59,133,134,0.09,0
59,133,134,-0.05,0
59,133,134,-0.05,0
59,133,134,-0.05,0
59,133,134,-0.09,0
59,133,134,-0.08,0
59,133,134,-0.1,0
59,133,134,-0.08,0
59,133,134,-0.24,0
59,133,134,-0.22,0
59,133,134,-0.22,0
59,133,134,-0.24,0
59,133,134,-0.24,0
59,133,134,-0.24,0
59,133,134,-0.23,0
59,133,134,-0.23,0
59,133,134,-0.23,0
59,133,134,-0.23,0
59,133,134,-0.24,0
59,133,134,-0.24,0
59,133,134,-0.28,0
59,133,134,-0.34,0
59,133,134,-0.46,0
59,133,134,-0.48,0
59,133,134,-0.46,0
59,133,134,-0.46,0
59,133,134,-0.43,0
59,133,134,-0.41,0
59,133,134,-0.4,0
59,133,134,-0.41,0
59,133,134,-0.39,0
59,133,134,-0.37,0
59,133,134,-0.37,0
59,133,134,-0.35,0
59,133,134,-0.34,0
59,133,134,-0.36,0
59,133,134,-0.35,0
59,133,134,-0.37,0
59,133,134,-0.76,0
59,133,134,-0.77,0
59,133,134,-0.78,0
59,133,134,-0.8,0
59,133,134,-0.8,0
59,133,134,-0.78,0
59,133,134,-0.78,0
59,133,134,-0.75,0
59,133,134,-0.73,0
59,133,134,-0.75,0
59,133,134,-0.74,0
59,133,134,-0.74,0
59,133,134,-0.78,0
59,133,134,-0.75,0
59,133,134,-0.88,0
59,133,134,-0.92,0
59,133,134,-0.96,0
59,133,134,-0.89,0
59,133,134,-0.9,0
59,133,134,-0.84,0
59,133,134,-0.85,0
59,133,134,-0.85,0
59,133,134,-0.83,0
59,133,134,-0.83,0
59,133,134,-0.81,0
59,133,134,-0.79,0
59,133,134,-0.77,0
59,133,134,-0.75,0
59,133,134,-0.72,0
59,133,134,-0.69,0
59,133,134,-0.66,0
59,133,134,-0.61,0
59,133,134,-0.57,0
59,133,134,-0.55,0
59,133,134,-0.53,0
59,133,134,-0.52,0
59,133,134,-0.47,0
59,133,134,-0.45,0
59,133,134,-0.4,0
59,133,134,-0.4,0
59,133,134,-0.45,0
59,133,134,-0.51,0
59,133,134,-0.48,0
59,133,134,-0.46,0
59,133,134,-0.43,0
59,133,134,-0.7,0
59,133,134,-0.6,0
59,133,134,-0.56,0
59,133,134,-0.5,0
59,133,134,-0.43,0
59,133,134,-0.39,0
59,133,134,-0.36,0
59,133,134,-0.34,0
59,133,134,-0.34,0
59,133,134,-0.33,0
59,133,134,-0.35,0
59,133,134,-0.32,0
59,133,134,-0.3,0
59,133,134,-0.32,0
59,133,134,-0.25,0
59,133,134,-0.16,0
59,133,134,-0.14,0
59,133,134,-0.11,0
59,133,134,-0.08,0
59,133,134,-0.05,0
59,133,134,-0.11,0
59,133,134,-0.08,0
59,133,134,-0.03,0
60,74,74,0.49,0.46
60,74,74,0.52,0.69
60,74,74,0.49,0.27
60,74,74,0.51,0.33
60,74,74,0.52,0.51
60,74,74,0.57,0
60,74,74,0.57,0.66
60,74,74,0.56,0
60,74,74,0.53,0
60,74,74,0.54,0
60,74,74,0.5,0
60,74,74,0.51,0
60,74,74,0.45,0
60,74,74,0.13,0
60,74,74,0.13,0
60,74,74,0.08,-0.2
60,74,74,0.02,0
60,74,74,0.09,0
60,74,74,0.1,0
60,74,74,0,0
60,74,74,0,0
60,74,74,0.07,0
60,74,74,0.26,0
60,74,74,0.25,0
60,74,74,0.23,0
60,74,74,0.23,0
60,74,74,0.22,0
60,74,74,0.32,0
60,74,74,0.33,0
60,74,74,0.33,0
60,74,74,0.32,0
60,74,74,0.31,0
60,74,74,0.3,0
60,74,74,0.27,0
60,74,74,0.23,0
60,74,74,0.23,0
60,74,74,0.24,0
60,74,74,0.2,0
60,74,74,0.2,0
60,74,74,0.21,0
60,74,74,0.21,0
60,74,74,0.22,0
60,74,74,0.16,0
60,74,74,0,0
60,74,74,0.13,0
60,74,74,0.14,0
60,74,74,0.08,0
60,74,74,0.15,0
60,74,74,0.14,0
60,74,74,0.1,0
60,74,74,0.17,0
60,74,74,0.14,0
60,74,74,0.13,0
60,74,74,0.12,0
60,74,74,0.11,0
60,74,74,0.09,0
60,74,74,0.09,0
60,74,74,0.09,0
60,74,74,0.07,0
60,74,74,0.07,0
60,74,74,0.11,0
60,74,74,0.12,0
60,74,74,0.1,0
60,74,74,0.1,0
60,74,74,0.12,0
60,74,74,0.14,0
60,74,74,0.15,0
60,74,74,0.15,0
60,74,74,0.14,0
60,74,74,0.16,0
60,74,74,0.14,0
60,74,74,0.09,0
60,74,74,0.07,0
60,74,74,0.01,0
61,187,186,0.48,0.61
61,187,186,0.48,0.55
61,187,186,0.45,0.18
61,187,186,0.43,0.63
61,187,186,0.43,0.69
61,187,186,0.43,0.71
61,187,186,0.42,0.99
61,187,186,0.43,1.01
61,187,186,0.3,0.7
61,187,186,0.3,1
61,187,186,0.29,0.76
61,187,186,0.28,0.53
61,187,186,0.24,1.07
61,187,186,0.24,1.2
61,187,186,0.23,1.22
61,187,186,0.23,1.24
61,187,186,0.23,1.69
61,187,186,0.23,1.69
61,187,186,0.23,1.59
61,187,186,0.23,1.54
61,187,186,0.23,1.54
61,187,186,0.23,1.54
61,187,186,0.23,1.53
61,187,186,0.24,1.2
61,187,186,0.24,1.2
61,187,186,0.19,1.2
61,187,186,0.16,1.1
61,187,186,0.16,1.1
61,187,186,0.12,1
61,187,186,0.11,1.09
61,187,186,0.09,1
61,187,186,0.12,0.9
61,187,186,0.11,0.9
61,187,186,0.16,1
61,187,186,0.19,0.89
61,187,186,0.19,0.89
61,187,186,0.21,0.89
61,187,186,0.22,0.89
61,187,186,0.23,0.79
61,187,186,0.22,1.18
61,187,186,0.21,1.98
61,187,186,0.25,1.98
61,187,186,0.21,1.98
61,187,186,0.16,2.76
61,187,186,-0.04,2.76
61,187,186,-0.04,2.76
61,187,186,-0.05,2.76
61,187,186,-0.04,2.76
61,187,186,-0.03,2.76
61,187,186,-0.05,2.76
61,187,186,-0.11,2.76
61,187,186,0,2.76
61,187,186,-0.1,2.76
61,187,186,-0.08,2.76
61,187,186,-0.07,2.76
61,187,186,-0.03,2.76
61,187,186,-0.01,2.76
61,187,186,-0.13,2.76
61,187,186,-0.13,2.76
61,187,186,-0.14,2.76
61,187,186,-0.13,2.76
61,187,186,-0.13,2.76
61,187,186,-0.15,2.76
61,187,186,-0.16,2.76
61,187,186,-0.24,2.76
61,187,186,-0.25,2.76
61,187,186,-0.24,2.76
61,187,186,-0.21,2.76
61,187,186,-0.25,2.76
61,187,186,-0.29,2.76
61,187,186,-0.27,2.76
61,187,186,-0.18,2.76
61,187,186,-0.31,2.42
61,187,186,-0.28,2.41
61,187,186,-0.26,2.31
61,187,186,-0.32,2.12
61,187,186,-0.32,2.12
61,187,186,-0.26,2.12
61,187,186,-0.31,2.02
61,187,186,-0.29,2.01
61,187,186,-0.31,1.92
61,187,186,-0.29,2.53
61,187,186,-0.3,1.69
61,187,186,-0.23,1.67
61,187,186,-0.25,1.57
61,187,186,-0.27,1.46
61,187,186,-0.19,2.41
61,187,186,-0.28,2.41
61,187,186,-0.24,2.41
61,187,186,-0.19,1.54
61,187,186,-0.15,2.41
61,187,186,-0.11,2.41
61,187,186,-0.06,2.41
61,187,186,-0.11,0.51
61,187,186,-0.09,0.16
61,187,186,-0.14,0.15
61,187,186,-0.16,0.15
61,187,186,-0.21,0.15
61,187,186,-0.14,0.15
61,187,186,-0.1,0.14
61,187,186,-0.13,0.14
61,187,186,-0.28,0.14
61,187,186,-0.23,0.14
61,187,186,-0.27,0.14
61,187,186,-0.23,0.14
61,187,186,-0.24,0.14
61,187,186,-0.23,0.14
61,187,186,-0.23,0.14
61,187,186,-0.21,0.14
61,187,186,-0.2,0.14
61,187,186,-0.19,0.14
61,187,186,-0.17,0.14
61,187,186,-0.18,0.14
61,187,186,-0.19,0.14
61,187,186,-0.16,0.14
61,187,186,-0.18,0.14
61,187,186,-0.17,0.14
61,187,186,-0.18,0.14
61,187,186,-0.19,0.14
61,187,186,-0.19,0.14
61,187,186,-0.27,0.15
61,187,186,-0.35,0.15
61,187,186,-0.44,0.15
61,187,186,-0.43,0.15
61,187,186,-0.53,0.15
61,187,186,-0.55,0.15
61,187,186,-0.64,0.15
61,187,186,-0.61,0.15
61,187,186,-0.58,0.15
61,187,186,-0.54,0.15
61,187,186,-0.55,0.15
61,187,186,-0.53,0.15
61,187,186,-0.56,0.15
61,187,186,-0.6,0.15
61,187,186,-0.57,0.15
61,187,186,-0.59,0.15
61,187,186,-0.57,0.15
61,187,186,-0.55,0.15
61,187,186,-0.59,0.98
61,187,186,-0.55,0.98
61,187,186,-0.85,0.98
61,187,186,-0.79,1.3
61,187,186,-0.85,1.3
61,187,186,-0.83,1.3
61,187,186,-0.82,1.3
61,187,186,-0.76,1.3
61,187,186,-0.8,1.3
61,187,186,-0.8,1.3
61,187,186,-0.74,1.3
61,187,186,-0.81,1.3
61,187,186,-0.75,1.3
61,187,186,-0.72,1.3
61,187,186,-0.68,1.3
61,187,186,-0.71,1.3
61,187,186,-0.71,1.3
61,187,186,-0.65,1.3
61,187,186,-0.71,1.3
61,187,186,-0.71,1.3
61,187,186,-0.71,1.3
61,187,186,-0.75,1.3
61,187,186,-0.73,1.3
61,187,186,-0.63,1.3
61,187,186,-0.52,1.3
61,187,186,-0.56,1.3
61,187,186,-0.51,1.3
61,187,186,-0.57,1.3
61,187,186,-0.62,1.2
61,187,186,-0.56,1.1
61,187,186,-0.49,0.91
61,187,186,-0.42,0.52
61,187,186,-0.45,0.22
61,187,186,-0.41,0
61,187,186,-0.34,0
61,187,186,-0.27,0
61,187,186,-0.29,0
61,187,186,-0.27,0
61,187,186,-0.27,0
61,187,186,-0.14,0
61,187,186,-0.21,0
61,187,186,-0.18,0
61,187,186,-0.11,0
61,187,186,-0.1,0
61,187,186,-0.04,0
61,187,186,0.01,0
61,187,186,0.05,0
61,187,186,0.04,0
62,30,31,0.49,0
62,30,31,0.5,0
62,30,31,0.45,0
62,30,31,0.39,0
62,30,31,0.57,0
62,30,31,0.56,0
62,30,31,0.52,0
62,30,31,0.52,0
62,30,31,0.52,0
62,30,31,0.76,0
62,30,31,0.91,0
62,30,31,0.87,0
62,30,31,0.91,0
62,30,31,0.87,0
62,30,31,0.89,0
62,30,31,0.18,0
62,30,31,0.15,0
62,30,31,0.1,0
62,30,31,0.05,0
62,30,31,0.05,0
62,30,31,0.03,0
62,30,31,0.03,0
62,30,31,0.04,0
62,30,31,0.05,0
62,30,31,0.05,0
62,30,31,0.05,0
62,30,31,0.03,0
62,30,31,0.03,0
62,30,31,0.02,0
62,30,31,0.01,0
63,106,105,-0.15,0
63,106,105,-0.14,0
63,106,105,-0.38,0
63,106,105,-0.36,-0.07
63,106,105,-0.34,0
63,106,105,-0.37,0
63,106,105,-0.37,0
63,106,105,-0.39,0
63,106,105,-0.39,0
63,106,105,-0.4,0
63,106,105,-0.4,0
63,106,105,-0.43,0
63,106,105,-0.61,0
63,106,105,-0.6,0
63,106,105,-0.61,0
63,106,105,-0.61,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.6,0
63,106,105,-0.67,0
63,106,105,-0.68,0
63,106,105,-0.67,0
63,106,105,-0.69,0
63,106,105,-0.7,0
63,106,105,-0.92,0
63,106,105,-0.91,0
63,106,105,-0.92,0
63,106,105,-0.91,0
63,106,105,-0.85,0
63,106,105,-0.77,0
63,106,105,-0.59,0
63,106,105,-0.86,0
63,106,105,-0.65,0
63,106,105,-0.56,0
63,106,105,-0.54,0
63,106,105,-0.59,0
63,106,105,-0.57,0
63,106,105,-0.5,0
63,106,105,-0.45,0
63,106,105,-0.42,0
63,106,105,-0.51,0
63,106,105,-0.54,0
63,106,105,-0.49,0
63,106,105,-0.44,0
63,106,105,-0.39,0
63,106,105,-0.38,0
63,106,105,-0.37,0
63,106,105,-0.48,0
63,106,105,-0.48,0
63,106,105,-0.45,0
63,106,105,-0.44,0
63,106,105,-0.43,0
63,106,105,-0.37,0
63,106,105,-0.44,0
63,106,105,-0.38,0
63,106,105,-0.33,0
63,106,105,-0.35,0
63,106,105,-0.32,0
63,106,105,-0.33,0
63,106,105,-0.32,0
63,106,105,-0.36,0
63,106,105,-0.39,0
63,106,105,-0.35,0
63,106,105,-0.31,0
63,106,105,-0.29,0
63,106,105,-0.38,0
63,106,105,-0.33,0
63,106,105,-0.37,0
63,106,105,-0.3,0
63,106,105,-0.23,0
63,106,105,-0.16,0
63,106,105,-0.05,0
63,106,105,-0.05,0
63,106,105,-0.2,0
63,106,105,-0.19,0
63,106,105,-0.19,0
63,106,105,-0.19,0
63,106,105,-0.17,0
63,106,105,-0.18,0
63,106,105,-0.16,0
63,106,105,-0.14,0
63,106,105,-0.12,0
63,106,105,-0.11,0
63,106,105,-0.1,0
63,106,105,-0.16,0
63,106,105,-0.07,0
63,106,105,-0.08,0
63,106,105,-0.1,0
63,106,105,-0.11,0
63,106,105,-0.16,0
63,106,105,-0.06,0
63,106,105,-0.03,0
63,106,105,-0.13,0
63,106,105,-0.06,0
63,106,105,-0.04,0
63,106,105,-0.16,0
63,106,105,-0.12,0
63,106,105,-0.08,0
63,106,105,-0.06,0
63,106,105,-0.04,0
63,106,105,-0.03,0
64,32,33,-0.12,-0.52
64,32,33,-0.11,-0.58
64,32,33,-0.02,-0.4
64,32,33,0.01,-0.57
64,32,33,0.08,-0.65
64,32,33,0.09,-0.7
64,32,33,0.02,-0.83
64,32,33,-0.07,-0.26
64,32,33,-0.05,-0.47
64,32,33,-0.06,0
64,32,33,-0.06,0
64,32,33,-0.05,0
64,32,33,-0.05,0
64,32,33,-0.05,0
64,32,33,-0.03,0
64,32,33,-0.02,0
64,32,33,-0.02,0
64,32,33,-0.02,0
64,32,33,-0.01,0
64,32,33,-0.01,0
64,32,33,-0.01,0
64,32,33,-0.01,0
64,32,33,-0.01,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
64,32,33,0,0
65,97,97,0.67,0.82
65,97,97,0.61,0.79
65,97,97,0.6,0.69
65,97,97,0.52,0.73
65,97,97,0.54,0.64
65,97,97,0.57,0.75
65,97,97,0.58,0.78
65,97,97,0.59,0.93
65,97,97,0.61,0.5
65,97,97,0.59,0.59
65,97,97,0.56,0.61
65,97,97,0.56,1.03
65,97,97,0.56,1.18
65,97,97,0.55,1.18
65,97,97,0.55,1.5
65,97,97,0.68,1.47
65,97,97,0.68,1.47
65,97,97,0.71,1.13
65,97,97,1.09,1.35
65,97,97,1.12,1.37
65,97,97,1.11,1.54
65,97,97,1.1,1.57
65,97,97,1.11,1.03
65,97,97,1.19,1.37
65,97,97,1.14,1.37
65,97,97,1.1,0.83
65,97,97,1.1,1.13
65,97,97,1.1,1.19
65,97,97,1.07,1.3
65,97,97,1.05,1.18
65,97,97,1.05,1.1
65,97,97,1.04,1.63
65,97,97,1.05,1.24
65,97,97,1.05,1.57
65,97,97,1.06,1.48
65,97,97,1.03,1.67
65,97,97,1.02,1.67
65,97,97,1.01,1.67
65,97,97,1.05,1.67
65,97,97,0.97,1.67
65,97,97,0.92,1.67
65,97,97,0.88,1.67
65,97,97,0.72,1.67
65,97,97,0.69,1.67
65,97,97,0.7,1.67
65,97,97,0.66,1.67
65,97,97,0.64,1.67
65,97,97,0.64,2.35
65,97,97,0.63,2.55
65,97,97,0.62,2.55
65,97,97,0.62,2.55
65,97,97,0.59,2.55
65,97,97,0.49,2.55
65,97,97,0.46,2.55
65,97,97,0.47,2.55
65,97,97,0.42,2.55
65,97,97,0.42,2.55
65,97,97,0.42,2.55
65,97,97,0.41,2.55
65,97,97,0.4,2.55
65,97,97,0.35,2.55
65,97,97,0.33,2.55
65,97,97,0.35,2.46
65,97,97,0.36,2.46
65,97,97,0.35,2.36
65,97,97,0.31,2.36
65,97,97,0.31,2.26
65,97,97,0.29,2.26
65,97,97,0.26,2.3
65,97,97,0.26,2.21
65,97,97,0.29,1.76
65,97,97,0.32,1.84
65,97,97,0.34,1.79
65,97,97,0.27,1.93
65,97,97,0.29,2.36
65,97,97,0.3,1.57
65,97,97,0.29,2.3
65,97,97,0.26,2.18
65,97,97,0.27,1.07
65,97,97,0.31,0.78
65,97,97,0.29,1.1
65,97,97,0.3,0.71
65,97,97,0.22,0
65,97,97,0.16,0
65,97,97,0.15,0
65,97,97,0.14,0
65,97,97,0.14,0
65,97,97,0.13,0
65,97,97,0.11,0
65,97,97,0.1,0
65,97,97,0.09,0
65,97,97,0.09,0
65,97,97,0.07,0
65,97,97,0.08,0
65,97,97,0.07,0
65,97,97,0.08,0
65,97,97,0.08,0
66,91,90,0.71,0.09
66,91,90,0.62,0.1
66,91,90,0.6,0.26
66,91,90,0.59,0.3
66,91,90,0.64,0.23
66,91,90,0.64,0.25
66,91,90,0.62,0.21
66,91,90,0.77,0.07
66,91,90,0.78,0
66,91,90,0.93,0
66,91,90,1.05,0.52
66,91,90,1.33,0.64
66,91,90,1.35,0.47
66,91,90,1.34,0.58
66,91,90,1.25,0.92
66,91,90,1.24,0.81
66,91,90,1.24,0.88
66,91,90,1.24,0.79
66,91,90,1.26,0.8
66,91,90,1.27,0.67
66,91,90,1.3,0.78
66,91,90,1.69,0.63
66,91,90,1.7,0.82
66,91,90,1.78,0.87
66,91,90,1.91,1.47
66,91,90,1.93,1.51
66,91,90,1.9,1.61
66,91,90,1.96,1.71
66,91,90,1.99,1.66
66,91,90,2.03,1.77
66,91,90,2.19,2.23
66,91,90,2.2,2.33
66,91,90,2.1,2.65
66,91,90,2.12,2.38
66,91,90,2.12,2.33
66,91,90,2.12,2.87
66,91,90,2.12,3.04
66,91,90,2.22,3.14
66,91,90,2.29,3.24
66,91,90,2.32,3.34
66,91,90,2.22,3.73
66,91,90,2.46,3.83
66,91,90,2.5,3.93
66,91,90,2.66,3.93
66,91,90,2.61,4.03
66,91,90,2.54,4.13
66,91,90,2.49,4.13
66,91,90,2.41,4.37
66,91,90,2.48,5.76
66,91,90,2.54,6.74
66,91,90,2.68,6.74
66,91,90,2.69,6.74
66,91,90,2.7,6.74
66,91,90,2.7,7.18
66,91,90,2.58,7.62
66,91,90,2.55,7.72
66,91,90,2.53,8.25
66,91,90,2.68,8.78
66,91,90,2.72,9.62
66,91,90,2.81,10.58
66,91,90,2.78,13.4
67,94,95,-0.85,0.05
67,94,95,-0.9,0
67,94,95,-0.9,0
67,94,95,-0.84,0
67,94,95,-0.85,0
67,94,95,-0.82,0
67,94,95,-0.73,0
67,94,95,-0.73,0
67,94,95,-0.66,0.1
67,94,95,-0.63,0
67,94,95,-0.64,0
67,94,95,-0.64,0
67,94,95,-0.64,0
67,94,95,-0.64,0.38
67,94,95,-0.65,0
67,94,95,-0.71,0.54
67,94,95,-0.72,0
67,94,95,-0.73,0
67,94,95,-0.73,0
67,94,95,-0.73,0
67,94,95,-0.58,0
67,94,95,-0.53,0
67,94,95,-0.48,0
67,94,95,-0.59,0
67,94,95,-0.29,0
67,94,95,-0.2,0
67,94,95,-0.2,0
67,94,95,-0.18,0
67,94,95,-0.17,0
67,94,95,-0.17,0
67,94,95,-0.17,0
67,94,95,-0.16,0
67,94,95,-0.16,0
67,94,95,-0.16,0
67,94,95,-0.16,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.15,0
67,94,95,-0.23,0
67,94,95,-0.23,0
67,94,95,-0.33,0
67,94,95,-0.33,0
67,94,95,-0.4,0
67,94,95,-0.39,0
67,94,95,-0.36,0
67,94,95,-0.35,0
67,94,95,-0.31,0
67,94,95,-0.5,0
67,94,95,-0.53,0
67,94,95,-0.51,0
67,94,95,-0.5,0
67,94,95,-0.5,0
67,94,95,-0.5,0
67,94,95,-0.48,0
67,94,95,-0.47,0
67,94,95,-0.45,0
67,94,95,-0.46,0
67,94,95,-0.46,0
67,94,95,-0.46,0
67,94,95,-0.42,0
67,94,95,-0.41,0
67,94,95,-0.39,0
67,94,95,-0.39,0
67,94,95,-0.38,0
67,94,95,-0.37,0
67,94,95,-0.37,0
67,94,95,-0.39,0
67,94,95,-0.35,0
67,94,95,-0.34,0
67,94,95,-0.32,0
67,94,95,-0.29,0
67,94,95,-0.22,0
67,94,95,-0.22,0
67,94,95,-0.21,0
67,94,95,-0.2,0
67,94,95,-0.2,0
67,94,95,-0.17,0
67,94,95,-0.18,0
67,94,95,-0.14,0
67,94,95,-0.12,0
67,94,95,-0.13,0
67,94,95,-0.12,0
67,94,95,0,0
67,94,95,-0.08,0
67,94,95,0,0
67,94,95,-0.05,0
67,94,95,-0.1,0
67,94,95,-0.07,0
67,94,95,-0.03,0
67,94,95,0,0
68,191,191,-0.79,0
68,191,191,-0.8,-0.84
68,191,191,-0.81,-1.04
68,191,191,-0.75,-1.01
68,191,191,-0.75,-0.97
68,191,191,-0.68,-0.99
68,191,191,-0.68,-1.05
68,191,191,-0.68,-0.95
68,191,191,-0.69,-1.15
68,191,191,-0.64,-0.87
68,191,191,-0.58,-0.76
68,191,191,-0.58,-0.89
68,191,191,-0.57,-0.69
68,191,191,-0.57,-0.89
68,191,191,-0.57,-0.76
68,191,191,-0.56,-0.76
68,191,191,-0.57,-0.59
68,191,191,-0.57,-0.59
68,191,191,-0.58,-0.59
68,191,191,-0.58,-0.59
68,191,191,-0.6,-0.59
68,191,191,-0.6,-0.69
68,191,191,-0.54,-0.14
68,191,191,-0.51,-0.04
68,191,191,-0.49,0
68,191,191,-0.49,0
68,191,191,-0.49,-0.59
68,191,191,-0.46,-1.27
68,191,191,-0.45,-1.27
68,191,191,-0.46,-1.27
68,191,191,-0.46,-1.27
68,191,191,-0.42,-1.28
68,191,191,-0.47,-1.28
68,191,191,-0.42,-1.28
68,191,191,-0.4,-1.28
68,191,191,-0.41,-1.28
68,191,191,0,-1.28
68,191,191,-0.43,-1.46
68,191,191,-0.43,-1.46
68,191,191,-0.42,-1.46
68,191,191,-0.26,-1.46
68,191,191,-0.24,-1.46
68,191,191,-0.23,-1.46
68,191,191,-0.21,-1.46
68,191,191,-0.22,-1.46
68,191,191,-0.23,-1.46
68,191,191,-0.2,-1.46
68,191,191,-0.22,-1.46
68,191,191,-0.19,-1.46
68,191,191,-0.2,-1.36
68,191,191,-0.16,-1.36
68,191,191,-0.16,-1.36
68,191,191,-0.19,-1.36
68,191,191,-0.22,-1.36
68,191,191,-0.22,-1.36
68,191,191,-0.2,-1.36
68,191,191,-0.22,-1.36
68,191,191,-0.18,-1.36
68,191,191,-0.21,-1.36
68,191,191,-0.19,-1.36
68,191,191,-0.2,-1.36
68,191,191,-0.19,-1.36
68,191,191,-0.19,-1.26
68,191,191,-0.21,-1.26
68,191,191,-0.2,-1.26
68,191,191,-0.2,-1.26
68,191,191,-0.11,-1.26
68,191,191,-0.14,-1.26
68,191,191,-0.17,-1.26
68,191,191,-0.15,-1.26
68,191,191,-0.17,-1.26
68,191,191,-0.14,-1.26
68,191,191,-0.1,-1.26
68,191,191,-0.15,-1.26
68,191,191,-0.23,-1.26
68,191,191,-0.2,-1.26
68,191,191,-0.26,-1.26
68,191,191,-0.29,-1.26
68,191,191,-0.21,-1.26
68,191,191,-0.19,-1.26
68,191,191,-0.19,-1.26
68,191,191,-0.2,-1.26
